"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-24","10.29",",,W","0.26",",,W,2400","0.0",",,W",,,"56","H,,S","59",",,W","52",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-25","7.61",",,W","0.00",",,W,2400","0.0",",,W",,,"63","H,,S","88",",,W","53",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-26","8.05",",,W","0.00",",,W,2400","0.0",",,W",,,"72","H,,S","79",",,W","58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-27","6.93",",,W","0.00",",,W,2400","0.0",",,W",,,"62","H,,S","73",",,W","58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-28","8.28",",,W","0.00",",,W,2400","0.0",",,W",,,"76","H,,S","92",",,W","67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-29","8.50",",,W","0.00","T,,W,2400","0.0",",,W",,,"65","H,,S","77",",,W","53",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-30","7.16",",,W","1.13",",,W,2400","0.0",",,W",,,"58","H,,S","76",",,W","52",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-31","11.41",",,W","0.00",",,W,2400","0.0",",,W",,,"76","H,,S","87",",,W","68",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-01","9.62",",,W","0.00",",,W,2400","0.0",",,W",,,"69","H,,S","73",",,W","57",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-02","9.40",",,W","0.00",",,W,2400","0.0",",,W",,,"58","H,,S","62",",,W","56",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-03","8.05",",,W","0.00",",,W,2400","0.0",",,W",,,"60","H,,S","70",",,W","57",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-04","6.49",",,W","0.00",",,W,2400","0.0",",,W",,,"65","H,,S","70",",,W","61",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-05","8.50",",,W","0.91",",,W,2400","0.0",",,W",,,"64","H,,S","68",",,W","60",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-06","10.51",",,W","0.00",",,W,2400","0.0",",,W",,,"72","H,,S","84",",,W","65",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-07","9.17",",,W","0.15",",,W,2400","0.0",",,W",,,"74","H,,S","86",",,W","63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-08","15.66",",,W","0.00","T,,W,2400","0.0",",,W",,,"67","H,,S","74",",,W","57",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-09","17.67",",,W","0.00",",,W,2400","0.0",",,W",,,"61","H,,S","69",",,W","54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-10","11.18",",,W","0.00",",,W,2400","0.0",",,W",,,"62","H,,S","72",",,W","55",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-11","6.93",",,W","0.02",",,W,2400","0.0",",,W",,,"61","H,,S","68",",,W","54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-12","17.22",",,W","0.00",",,W,2400","0.0",",,W",,,"68","H,,S","80",",,W","55",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-13","16.78",",,W","0.00",",,W,2400","0.0",",,W",,,"62","H,,S","73",",,W","54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-14","12.30",",,W","0.00",",,W,2400","0.0",",,W",,,"67","H,,S","79",",,W","55",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-15","10.07",",,W","0.00",",,W,2400","0.0",",,W",,,"74","H,,S","85",",,W","66",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-16","6.93",",,W","0.00",",,W,2400","0.0",",,W",,,"71","H,,S","77",",,W","61",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-17","8.28",",,W","0.12",",,W,2400","0.0",",,W",,,"66","H,,S","74",",,W","59",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-18","9.84",",,W","0.00",",,W,2400","0.0",",,W",,,"66","H,,S","72",",,W","60",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-19","11.63",",,W","0.00",",,W,2400","0.0",",,W",,,"68","H,,S","82",",,W","57",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-20","12.75",",,W","0.00",",,W,2400","0.0",",,W",,,"71","H,,S","83",",,W","60",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-21","12.97",",,W","0.02",",,W,2400","0.0",",,W",,,"73","H,,S","87",",,W","64",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-22","9.62",",,W","0.00","T,,W,2400","0.0",",,W",,,"72","H,,S","78",",,W","64",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-23","8.95",",,W","0.00",",,W,2400","0.0",",,W",,,"69","H,,S","77",",,W","60",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-24","8.50",",,W","0.00",",,W,2400","0.0",",,W",,,"67","H,,S","72",",,W","61",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-25","6.26",",,W","0.00",",,W,2400","0.0",",,W",,,"66","H,,S","73",",,W","59",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-26","9.62",",,W","0.00",",,W,2400","0.0",",,W",,,"70","H,,S","84",",,W","59",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-27","15.21",",,W","0.00",",,W,2400","0.0",",,W",,,"74","H,,S","86",",,W","64",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-28","10.51",",,W","0.08",",,W,2400","0.0",",,W",,,"73","H,,S","79",",,W","68",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-29","8.50",",,W","0.03",",,W,2400","0.0",",,W",,,"74","H,,S","87",",,W","67",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-30","9.84",",,W","0.00",",,W,2400","0.0",",,W",,,"73","H,,S","81",",,W","68",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-07-01","11.41",",,W","0.20",",,W,2400","0.0",",,W",,,"76","H,,S","86",",,W","68",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-07-02","12.75",",,W","0.00",",,W,2400","0.0",",,W",,,"73","H,,S","80",",,W","65",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-07-03","10.96",",,W","0.00",",,W,2400","0.0",",,W",,,"73","H,,S","84",",,W","64",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-07-04","11.86",",,W","0.00",",,W,2400","0.0",",,W",,,"77","H,,S","88",",,W","66",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-07-05","5.14",",,W","0.23",",,W,2400","0.0",",,W",,,"70","H,,S","76",",,W","64",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-07-06","8.95",",,W","0.00",",,W,2400","0.0",",,W",,,"78","H,,S","94",",,W","71",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-07-07","8.05",",,W","0.00",",,W,2400","0.0",",,W",,,"70","H,,S","79",",,W","61",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-07-08","10.51",",,W","0.02",",,W,2400","0.0",",,W",,,"63","H,,S","67",",,W","61",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-07-09","9.62",",,W","0.11",",,W,2400","0.0",",,W",,,"62","H,,S","65",",,W","59",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-07-10","6.26",",,W","0.09",",,W,2400","0.0",",,W",,,"62","H,,S","64",",,W","59",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-07-11","6.93",",,W","0.00","T,,W,2400","0.0",",,W",,,"65","H,,S","72",",,W","59",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-07-12","8.95",",,W","0.00",",,W,2400","0.0",",,W",,,"75","H,,S","88",",,W","65",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-07-13","12.08",",,W","0.00",",,W,2400","0.0",",,W",,,"78","H,,S","92",",,W","65",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-07-14","14.32",",,W","0.00","T,,W,2400","0.0",",,W",,,"76","H,,S","87",",,W","69",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-07-15","8.50",",,W","0.00",",,W,2400","0.0",",,W",,,"81","H,,S","96",",,W","72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-07-16","8.50",",,W","0.00",",,W,2400","0.0",",,W",,,"84","H,,S","94",",,W","75",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-07-17","7.16",",,W","0.00",",,W,2400","0.0",",,W",,,"76","H,,S","79",",,W","68",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-07-18","11.86",",,W","0.01",",,W,2400","0.0",",,W",,,"78","H,,S","95",",,W","67",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-07-19","10.74",",,W","0.00",",,W,2400","0.0",",,W",,,"78","H,,S","84",",,W","68",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-07-20","10.29",",,W","0.00",",,W,2400","0.0",",,W",,,"74","H,,S","84",",,W","65",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-07-21","9.62",",,W","0.00",",,W,2400","0.0",",,W",,,"79","H,,S","91",",,W","67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-07-22","17.22",",,W","0.00",",,W,2400","0.0",",,W",,,"84","H,,S","98",",,W","73",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-07-23","10.74",",,W","0.00","T,,W,2400","0.0",",,W",,,"83","H,,S","94",",,W","72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-07-24","7.83",",,W","0.00",",,W,2400","0.0",",,W",,,"77","H,,S","91",",,W","68",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-07-25","8.72",",,W","0.00",",,W,2400","0.0",",,W",,,"76","H,,S","92",",,W","67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-07-26","12.53",",,W","0.00",",,W,2400","0.0",",,W",,,"84","H,,S","94",",,W","76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-07-27","9.62",",,W","0.00",",,W,2400","0.0",",,W",,,"81","H,,S","87",",,W","73",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-07-28","7.16",",,W","0.00",",,W,2400","0.0",",,W",,,"82","H,,S","92",",,W","73",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-07-29","8.50",",,W","0.06",",,W,2400","0.0",",,W",,,"77","H,,S","79",",,W","72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-07-30","9.62",",,W","0.00",",,W,2400","0.0",",,W",,,"75","H,,S","80",",,W","71",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-07-31","8.95",",,W","0.15",",,W,2400","0.0",",,W",,,"71","H,,S","74",",,W","68",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-08-01","8.72",",,W","0.00","T,,W,2400","0.0",",,W",,,"71","H,,S","75",",,W","69",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-08-02","6.93",",,W","0.04",",,W,2400","0.0",",,W",,,"70","H,,S","74",",,W","65",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-08-03","8.28",",,W","0.00",",,W,2400","0.0",",,W",,,"70","H,,S","79",",,W","62",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-08-04","11.41",",,W","0.00",",,W,2400","0.0",",,W",,,"74","H,,S","82",",,W","64",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-08-05","12.08",",,W","0.00",",,W,2400","0.0",",,W",,,"75","H,,S","89",",,W","64",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-08-06","12.08",",,W","0.02",",,W,2400","0.0",",,W",,,"77","H,,S","89",",,W","70",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-08-07","9.62",",,W","0.00",",,W,2400","0.0",",,W",,,"80","H,,S","89",",,W","72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-08-08","9.17",",,W","0.00",",,W,2400","0.0",",,W",,,"76","H,,S","82",",,W","69",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-08-09","10.96",",,W","0.00",",,W,2400","0.0",",,W",,,"75","H,,S","84",",,W","70",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-08-10","11.41",",,W","0.23",",,W,2400","0.0",",,W",,,"74","H,,S","80",",,W","68",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-08-11","9.84",",,W","0.00",",,W,2400","0.0",",,W",,,"83","H,,S","96",",,W","75",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-08-12","13.20",",,W","0.01",",,W,2400","0.0",",,W",,,"86","H,,S","98",",,W","78",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-08-13","10.29",",,W","0.34",",,W,2400","0.0",",,W",,,"74","H,,S","82",",,W","68",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-08-14","11.41",",,W","0.18",",,W,2400","0.0",",,W",,,"80","H,,S","96",",,W","69",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-08-15","9.17",",,W","0.00",",,W,2400","0.0",",,W",,,"83","H,,S","90",",,W","73",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-08-16","9.62",",,W","0.00","T,,W,2400","0.0",",,W",,,"74","H,,S","81",",,W","69",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-08-17","14.99",",,W","0.00",",,W,2400","0.0",",,W",,,"81","H,,S","85",",,W","72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-08-18","7.61",",,W","0.00","T,,W,2400","0.0",",,W",,,"77","H,,S","90",",,W","69",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-08-19","9.62",",,W","0.00",",,W,2400","0.0",",,W",,,"78","H,,S","81",",,W","67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-08-20","9.17",",,W","0.00",",,W,2400","0.0",",,W",,,"74","H,,S","86",",,W","66",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-08-21","10.74",",,W","0.01",",,W,2400","0.0",",,W",,,"71","H,,S","78",",,W","65",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-08-22","13.87",",,W","0.89",",,W,2400","0.0",",,W",,,"73","H,,S","80",",,W","65",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-08-23","9.40",",,W","0.00",",,W,2400","0.0",",,W",,,"71","H,,S","82",",,W","61",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-08-24","9.17",",,W","0.00",",,W,2400","0.0",",,W",,,"74","H,,S","88",",,W","65",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-08-25","14.09",",,W","0.00",",,W,2400","0.0",",,W",,,"78","H,,S","88",",,W","68",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-08-26","9.62",",,W","0.00",",,W,2400","0.0",",,W",,,"80","H,,S","91",",,W","73",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-08-27","9.17",",,W","0.00",",,W,2400","0.0",",,W",,,"78","H,,S","83",",,W","69",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-08-28","10.74",",,W","0.00",",,W,2400","0.0",",,W",,,"72","H,,S","78",",,W","66",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-08-29","13.42",",,W","0.00",",,W,2400","0.0",",,W",,,"77","H,,S","90",",,W","69",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-08-30","9.17",",,W","0.00",",,W,2400","0.0",",,W",,,"71","H,,S","77",",,W","64",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-08-31","11.86",",,W","0.00","T,,W,2400","0.0",",,W",,,"74","H,,S","82",",,W","68",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-09-01","8.05",",,W","0.02",",,W,2400","0.0",",,W",,,"74","H,,S","76",",,W","68",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-09-02","10.07",",,W","0.00",",,W,2400","0.0",",,W",,,"69","H,,S","75",",,W","64",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-09-03","6.71",",,W","0.00",",,W,2400","0.0",",,W",,,"65","H,,S","70",",,W","60",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-09-04","12.30",",,W","0.00",",,W,2400","0.0",",,W",,,"65","H,,S","72",",,W","60",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-09-05","18.79",",,W","0.07",",,W,2400","0.0",",,W",,,"65","H,,S","74",",,W","60",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-09-06","14.09",",,W","0.14",",,W,2400","0.0",",,W",,,"65","H,,S","72",",,W","63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-09-07","8.50",",,W","0.03",",,W,2400","0.0",",,W",,,"69","H,,S","76",",,W","65",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-09-08","7.38",",,W","0.00","T,,W,2400","0.0",",,W",,,"70","H,,S","76",",,W","66",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-09-09","8.95",",,W","0.00","T,,W,2400","0.0",",,W",,,"79","H,,S","93",",,W","73",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-09-10","8.72",",,W","0.01",",,W,2400","0.0",",,W",,,"75","H,,S","78",",,W","70",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
